"id","CMunicipio","CPostal","name","county_id","created_at","updated_at"
"5713","054","32001","Ourense","32",2017-12-31,2017-12-31
"5714","054","32971","Ourense","32",2017-12-31,2017-12-31
"5715","054","32172","Ourense","32",2017-12-31,2017-12-31
"5716","054","32981","Ourense","32",2017-12-31,2017-12-31
"5717","054","32990","Ourense","32",2017-12-31,2017-12-31
"5718","054","33192","Regueras, Las","33",2017-12-31,2017-12-31
"5719","054","33191","Regueras, Las","33",2017-12-31,2017-12-31
"5720","054","33190","Regueras, Las","33",2017-12-31,2017-12-31
"5721","054","33414","Regueras, Las","33",2017-12-31,2017-12-31
"5722","054","36791","Tomiño","36",2017-12-31,2017-12-31
"5723","054","36740","Tomiño","36",2017-12-31,2017-12-31
"5724","054","36746","Tomiño","36",2017-12-31,2017-12-31
"5725","054","36730","Tomiño","36",2017-12-31,2017-12-31
"5726","054","36739","Tomiño","36",2017-12-31,2017-12-31
"5727","054","36749","Tomiño","36",2017-12-31,2017-12-31
"5728","054","36750","Tomiño","36",2017-12-31,2017-12-31
"5729","054","36748","Tomiño","36",2017-12-31,2017-12-31
"5730","054","36470","Tomiño","36",2017-12-31,2017-12-31
"5731","054","36747","Tomiño","36",2017-12-31,2017-12-31
"5732","054","36792","Tomiño","36",2017-12-31,2017-12-31
"5733","054","36790","Tomiño","36",2017-12-31,2017-12-31
"5734","054","37520","Bodón, El","37",2017-12-31,2017-12-31
"5735","054","39312","Polanco","39",2017-12-31,2017-12-31
"5736","054","39313","Polanco","39",2017-12-31,2017-12-31
"5737","054","40592","Cerezo de Arriba","40",2017-12-31,2017-12-31
"5738","054","41564","Lora de Estepa","41",2017-12-31,2017-12-31
"5739","054","42180","Carrascosa de la Sierra","42",2017-12-31,2017-12-31
"5740","054","42181","Carrascosa de la Sierra","42",2017-12-31,2017-12-31
"5741","054","43440","Espluga de Francolí, L'","43",2017-12-31,2017-12-31
"5742","054","44191","Camarena de la Sierra","44",2017-12-31,2017-12-31
"5743","054","44459","Camarena de la Sierra","44",2017-12-31,2017-12-31
"5744","054","45880","Corral de Almaguer","45",2017-12-31,2017-12-31
"5745","054","46910","Benetússer","46",2017-12-31,2017-12-31
"5746","054","47313","Cogeces del Monte","47",2017-12-31,2017-12-31
"5747","054","48940","Leioa","48",2017-12-31,2017-12-31
"5748","054","49706","Corrales del Vino","49",2017-12-31,2017-12-31
"5749","054","49700","Corrales del Vino","49",2017-12-31,2017-12-31
"5750","054","50229","Bordalba","50",2017-12-31,2017-12-31
"5751","055","01427","Valdegovía/Gaubea","1",2017-12-31,2017-12-31
"5752","055","01428","Valdegovía/Gaubea","1",2017-12-31,2017-12-31
"5753","055","01426","Valdegovía/Gaubea","1",2017-12-31,2017-12-31
"5754","055","01423","Valdegovía/Gaubea","1",2017-12-31,2017-12-31
"5755","055","02538","Nerpio","2",2017-12-31,2017-12-31
"5756","055","02539","Nerpio","2",2017-12-31,2017-12-31
"5757","055","02536","Nerpio","2",2017-12-31,2017-12-31
"5758","055","02534","Nerpio","2",2017-12-31,2017-12-31
"5759","055","02537","Nerpio","2",2017-12-31,2017-12-31
"5760","055","02535","Nerpio","2",2017-12-31,2017-12-31
"5761","055","02530","Nerpio","2",2017-12-31,2017-12-31
"5762","055","03158","Catral","3",2017-12-31,2017-12-31
"5763","055","04430","Instinción","4",2017-12-31,2017-12-31
"5764","055","05428","Casillas","5",2017-12-31,2017-12-31
"5765","055","05429","Casillas","5",2017-12-31,2017-12-31
"5766","055","06280","Fuentes de León","6",2017-12-31,2017-12-31
"5767","055","07459","Santa Margalida","7",2017-12-31,2017-12-31
"5768","055","07450","Santa Margalida","7",2017-12-31,2017-12-31
"5769","055","07458","Santa Margalida","7",2017-12-31,2017-12-31
"5770","055","08183","Castellcir","8",2017-12-31,2017-12-31
"5771","055","09490","Brazacorta","9",2017-12-31,2017-12-31
"5772","055","10730","Casas del Monte","10",2017-12-31,2017-12-31
"5773","055","12124","Chodos/Xodos","12",2017-12-31,2017-12-31
"5774","055","12134","Chodos/Xodos","12",2017-12-31,2017-12-31
"5775","055","13592","Mestanza","13",2017-12-31,2017-12-31
"5776","055","13594","Mestanza","13",2017-12-31,2017-12-31
"5777","055","14816","Priego de Córdoba","14",2017-12-31,2017-12-31
"5778","055","14814","Priego de Córdoba","14",2017-12-31,2017-12-31
"5779","055","14815","Priego de Córdoba","14",2017-12-31,2017-12-31
"5780","055","14811","Priego de Córdoba","14",2017-12-31,2017-12-31
"5781","055","14800","Priego de Córdoba","14",2017-12-31,2017-12-31
"5782","055","14817","Priego de Córdoba","14",2017-12-31,2017-12-31
"5783","055","15577","Neda","15",2017-12-31,2017-12-31
"5784","055","15579","Neda","15",2017-12-31,2017-12-31
"5785","055","15510","Neda","15",2017-12-31,2017-12-31
"5786","055","16350","Carboneras de Guadazaón","16",2017-12-31,2017-12-31
"5787","055","17144","Colomers","17",2017-12-31,2017-12-31
"5788","055","19247","Bujalaro","19",2017-12-31,2017-12-31
"5789","055","20500","Arrasate/Mondragón","20",2017-12-31,2017-12-31
"5790","055","20509","Arrasate/Mondragón","20",2017-12-31,2017-12-31
"5791","055","21130","Palos de la Frontera","21",2017-12-31,2017-12-31
"5792","055","21819","Palos de la Frontera","21",2017-12-31,2017-12-31
"5793","055","21810","Palos de la Frontera","21",2017-12-31,2017-12-31
"5794","055","21800","Palos de la Frontera","21",2017-12-31,2017-12-31
"5795","055","22131","Berbegal","22",2017-12-31,2017-12-31
"5796","055","23700","Linares","23",2017-12-31,2017-12-31
"5797","055","23490","Linares","23",2017-12-31,2017-12-31
"5798","055","23713","Linares","23",2017-12-31,2017-12-31
"5799","055","24272","Cimanes del Tejar","24",2017-12-31,2017-12-31
"5800","055","24273","Cimanes del Tejar","24",2017-12-31,2017-12-31
"5801","055","24392","Cimanes del Tejar","24",2017-12-31,2017-12-31
"5802","055","24393","Cimanes del Tejar","24",2017-12-31,2017-12-31
"5803","055","25772","Biosca","25",2017-12-31,2017-12-31
"5804","055","25753","Biosca","25",2017-12-31,2017-12-31
"5805","055","25752","Biosca","25",2017-12-31,2017-12-31
"5806","055","26259","Corporales","26",2017-12-31,2017-12-31
"5807","055","27628","Samos","27",2017-12-31,2017-12-31
"5808","055","27635","Samos","27",2017-12-31,2017-12-31
"5809","055","27636","Samos","27",2017-12-31,2017-12-31
"5810","055","27633","Samos","27",2017-12-31,2017-12-31
"5811","055","27638","Samos","27",2017-12-31,2017-12-31
"5812","055","27627","Samos","27",2017-12-31,2017-12-31
"5813","055","27626","Samos","27",2017-12-31,2017-12-31
"5814","055","27625","Samos","27",2017-12-31,2017-12-31
"5815","055","27624","Samos","27",2017-12-31,2017-12-31
"5816","055","27623","Samos","27",2017-12-31,2017-12-31
"5817","055","27631","Samos","27",2017-12-31,2017-12-31
"5818","055","27620","Samos","27",2017-12-31,2017-12-31
"5819","055","28595","Estremera","28",2017-12-31,2017-12-31
"5820","055","29520","Fuente de Piedra","29",2017-12-31,2017-12-31
"5821","055","31890","Betelu","31",2017-12-31,2017-12-31
"5822","055","32592","Paderne de Allariz","32",2017-12-31,2017-12-31
"5823","055","32111","Paderne de Allariz","32",2017-12-31,2017-12-31
"5824","055","32110","Paderne de Allariz","32",2017-12-31,2017-12-31
"5825","055","33590","Ribadedeva","33",2017-12-31,2017-12-31
"5826","055","33520","Ribadedeva","33",2017-12-31,2017-12-31
"5827","055","34309","Cervatos de la Cueza","34",2017-12-31,2017-12-31
"5828","055","36710","Tui","36",2017-12-31,2017-12-31
"5829","055","36711","Tui","36",2017-12-31,2017-12-31
"5830","055","36713","Tui","36",2017-12-31,2017-12-31
"5831","055","36700","Tui","36",2017-12-31,2017-12-31
"5832","055","36712","Tui","36",2017-12-31,2017-12-31
"5833","055","36714","Tui","36",2017-12-31,2017-12-31
"5834","055","36715","Tui","36",2017-12-31,2017-12-31
"5835","055","36720","Tui","36",2017-12-31,2017-12-31
"5836","055","36729","Tui","36",2017-12-31,2017-12-31
"5837","055","36460","Tui","36",2017-12-31,2017-12-31
"5838","055","37291","Bogajo","37",2017-12-31,2017-12-31
"5839","055","39570","Potes","39",2017-12-31,2017-12-31
"5840","055","40551","Cilleruelo de San Mamés","40",2017-12-31,2017-12-31
"5841","055","41440","Lora del Río","41",2017-12-31,2017-12-31
"5842","055","42144","Casarejos","42",2017-12-31,2017-12-31
"5843","055","43730","Falset","43",2017-12-31,2017-12-31
"5844","055","44155","Camarillas","44",2017-12-31,2017-12-31
"5845","055","45126","Cuerva","45",2017-12-31,2017-12-31
"5846","055","46722","Beniarjó","46",2017-12-31,2017-12-31
"5847","055","47280","Corcos","47",2017-12-31,2017-12-31
"5848","055","47281","Corcos","47",2017-12-31,2017-12-31
"5849","055","48330","Lemoa","48",2017-12-31,2017-12-31
"5850","055","49639","Cotanes del Monte","49",2017-12-31,2017-12-31
"5851","055","50540","Borja","50",2017-12-31,2017-12-31
"5852","056","01117","Harana/Valle de Arana","1",2017-12-31,2017-12-31
"5853","056","02652","Ontur","2",2017-12-31,2017-12-31
"5854","056","03820","Cocentaina","3",2017-12-31,2017-12-31
"5855","056","03829","Cocentaina","3",2017-12-31,2017-12-31
"5856","056","04868","Laroya","4",2017-12-31,2017-12-31
"5857","056","05229","Castellanos de Zapardiel","5",2017-12-31,2017-12-31
"5858","056","06690","Garbayuela","6",2017-12-31,2017-12-31
"5859","056","07320","Santa María del Camí","7",2017-12-31,2017-12-31
"5860","056","08860","Castelldefels","8",2017-12-31,2017-12-31
"5861","056","09240","Briviesca","9",2017-12-31,2017-12-31
"5862","056","09292","Briviesca","9",2017-12-31,2017-12-31
"5863","056","09249","Briviesca","9",2017-12-31,2017-12-31
"5864","056","09248","Briviesca","9",2017-12-31,2017-12-31
"5865","056","09245","Briviesca","9",2017-12-31,2017-12-31
"5866","056","10592","Casas de Millán","10",2017-12-31,2017-12-31
"5867","056","12499","Chóvar","12",2017-12-31,2017-12-31
"5868","056","13190","Miguelturra","13",2017-12-31,2017-12-31
"5869","056","13170","Miguelturra","13",2017-12-31,2017-12-31
"5870","056","14500","Puente Genil","14",2017-12-31,2017-12-31
"5871","056","14512","Puente Genil","14",2017-12-31,2017-12-31
"5872","056","15830","Negreira","15",2017-12-31,2017-12-31
"5873","056","15838","Negreira","15",2017-12-31,2017-12-31
"5874","056","15839","Negreira","15",2017-12-31,2017-12-31
"5875","056","15863","Negreira","15",2017-12-31,2017-12-31
"5876","056","16373","Cardenete","16",2017-12-31,2017-12-31
"5877","056","17844","Cornellà del Terri","17",2017-12-31,2017-12-31
"5878","056","18850","Cúllar","18",2017-12-31,2017-12-31
"5879","056","18891","Cúllar","18",2017-12-31,2017-12-31
"5880","056","18859","Cúllar","18",2017-12-31,2017-12-31
"5881","056","18857","Cúllar","18",2017-12-31,2017-12-31
"5882","056","20830","Mutriku","20",2017-12-31,2017-12-31
"5883","056","21888","Paterna del Campo","21",2017-12-31,2017-12-31
"5884","056","21880","Paterna del Campo","21",2017-12-31,2017-12-31
"5885","056","23780","Lopera","23",2017-12-31,2017-12-31
"5886","056","24800","Cistierna","24",2017-12-31,2017-12-31
"5887","056","24813","Cistierna","24",2017-12-31,2017-12-31
"5888","056","24815","Cistierna","24",2017-12-31,2017-12-31
"5889","056","24816","Cistierna","24",2017-12-31,2017-12-31
"5890","056","24950","Cistierna","24",2017-12-31,2017-12-31
"5891","056","25178","Bovera","25",2017-12-31,2017-12-31
"5892","056","26214","Cuzcurrita de Río Tirón","26",2017-12-31,2017-12-31
"5893","056","27370","Rábade","27",2017-12-31,2017-12-31
"5894","056","28214","Fresnedillas de la Oliva","28",2017-12-31,2017-12-31
"5895","056","29400","Gaucín","29",2017-12-31,2017-12-31
"5896","056","29480","Gaucín","29",2017-12-31,2017-12-31
"5897","056","31398","Biurrun-Olcoz","31",2017-12-31,2017-12-31
"5898","056","32228","Padrenda","32",2017-12-31,2017-12-31
"5899","056","32220","Padrenda","32",2017-12-31,2017-12-31
"5900","056","32227","Padrenda","32",2017-12-31,2017-12-31
"5901","056","32229","Padrenda","32",2017-12-31,2017-12-31
"5902","056","32236","Padrenda","32",2017-12-31,2017-12-31
"5903","056","32226","Padrenda","32",2017-12-31,2017-12-31
"5904","056","33566","Ribadesella","33",2017-12-31,2017-12-31
"5905","056","33567","Ribadesella","33",2017-12-31,2017-12-31
"5906","056","33347","Ribadesella","33",2017-12-31,2017-12-31
"5907","056","33568","Ribadesella","33",2017-12-31,2017-12-31
"5908","056","33569","Ribadesella","33",2017-12-31,2017-12-31
"5909","056","33588","Ribadesella","33",2017-12-31,2017-12-31
"5910","056","33345","Ribadesella","33",2017-12-31,2017-12-31
"5911","056","33560","Ribadesella","33",2017-12-31,2017-12-31
"5912","056","33346","Ribadesella","33",2017-12-31,2017-12-31
"5913","056","34488","Cervera de Pisuerga","34",2017-12-31,2017-12-31
"5914","056","34844","Cervera de Pisuerga","34",2017-12-31,2017-12-31
"5915","056","34486","Cervera de Pisuerga","34",2017-12-31,2017-12-31
"5916","056","34839","Cervera de Pisuerga","34",2017-12-31,2017-12-31
"5917","056","34846","Cervera de Pisuerga","34",2017-12-31,2017-12-31
"5918","056","34840","Cervera de Pisuerga","34",2017-12-31,2017-12-31
"5919","056","36647","Valga","36",2017-12-31,2017-12-31
"5920","056","36646","Valga","36",2017-12-31,2017-12-31
"5921","056","36645","Valga","36",2017-12-31,2017-12-31
"5922","056","37488","Bouza, La","37",2017-12-31,2017-12-31
"5923","056","39679","Puente Viesgo","39",2017-12-31,2017-12-31
"5924","056","39670","Puente Viesgo","39",2017-12-31,2017-12-31
"5925","056","40332","Cobos de Fuentidueña","40",2017-12-31,2017-12-31
"5926","056","41430","Luisiana, La","41",2017-12-31,2017-12-31
"5927","056","41439","Luisiana, La","41",2017-12-31,2017-12-31
"5928","056","42171","Castilfrío de la Sierra","42",2017-12-31,2017-12-31
"5929","056","43781","Fatarella, La","43",2017-12-31,2017-12-31
"5930","056","44350","Caminreal","44",2017-12-31,2017-12-31
"5931","056","44359","Caminreal","44",2017-12-31,2017-12-31
"5932","056","45960","Chozas de Canales","45",2017-12-31,2017-12-31
"5933","056","46844","Beniatjar","46",2017-12-31,2017-12-31
"5934","056","47317","Corrales de Duero","47",2017-12-31,2017-12-31
"5935","056","48620","Lemoiz","48",2017-12-31,2017-12-31
"5936","056","49730","Cubillos","49",2017-12-31,2017-12-31
"5937","056","50441","Botorrita","50",2017-12-31,2017-12-31
"5938","057","01307","Villabuena de Álava/Eskuernaga","1",2017-12-31,2017-12-31
"5939","057","02611","Ossa de Montiel","2",2017-12-31,2017-12-31
"5940","057","03517","Confrides","3",2017-12-31,2017-12-31
"5941","057","04470","Láujar de Andarax","4",2017-12-31,2017-12-31
"5942","057","05260","Cebreros","5",2017-12-31,2017-12-31
"5943","057","06656","Garlitos","6",2017-12-31,2017-12-31
"5944","057","07850","Santanyí","7",2017-12-31,2017-12-31
"5945","057","07560","Santanyí","7",2017-12-31,2017-12-31
"5946","057","07660","Santanyí","7",2017-12-31,2017-12-31
"5947","057","07669","Santanyí","7",2017-12-31,2017-12-31
"5948","057","07691","Santanyí","7",2017-12-31,2017-12-31
"5949","057","07690","Santanyí","7",2017-12-31,2017-12-31
"5950","057","07659","Santanyí","7",2017-12-31,2017-12-31
"5951","057","07650","Santanyí","7",2017-12-31,2017-12-31
"5952","057","07760","Santanyí","7",2017-12-31,2017-12-31
"5953","057","08604","Castell de l'Areny","8",2017-12-31,2017-12-31
"5954","057","09293","Bugedo","9",2017-12-31,2017-12-31
"5955","057","10360","Casas de Miravete","10",2017-12-31,2017-12-31
"5956","057","12528","Eslida","12",2017-12-31,2017-12-31
"5957","057","13326","Montiel","13",2017-12-31,2017-12-31
"5958","057","14540","Rambla, La","14",2017-12-31,2017-12-31
"5959","057","15210","Noia","15",2017-12-31,2017-12-31
"5960","057","15211","Noia","15",2017-12-31,2017-12-31
"5961","057","15200","Noia","15",2017-12-31,2017-12-31
"5962","057","15218","Noia","15",2017-12-31,2017-12-31
"5963","057","15213","Noia","15",2017-12-31,2017-12-31
"5964","057","16891","Carrascosa","16",2017-12-31,2017-12-31
"5965","057","16879","Carrascosa","16",2017-12-31,2017-12-31
"5966","057","17121","Corçà","17",2017-12-31,2017-12-31
"5967","057","18195","Cúllar Vega","18",2017-12-31,2017-12-31
"5968","057","19243","Bustares","19",2017-12-31,2017-12-31
"5969","057","20214","Mutiloa","20",2017-12-31,2017-12-31
"5970","057","21560","Paymogo","21",2017-12-31,2017-12-31
"5971","057","22350","Bielsa","22",2017-12-31,2017-12-31
"5972","057","22351","Bielsa","22",2017-12-31,2017-12-31
"5973","057","22365","Bielsa","22",2017-12-31,2017-12-31
"5974","057","23528","Lupión","23",2017-12-31,2017-12-31
"5975","057","23519","Lupión","23",2017-12-31,2017-12-31
"5976","057","24398","Congosto","24",2017-12-31,2017-12-31
"5977","057","25551","Bòrdes, Es","25",2017-12-31,2017-12-31
"5978","057","26373","Daroca de Rioja","26",2017-12-31,2017-12-31
"5979","057","27637","Sarria","27",2017-12-31,2017-12-31
"5980","057","27612","Sarria","27",2017-12-31,2017-12-31
"5981","057","27619","Sarria","27",2017-12-31,2017-12-31
"5982","057","27618","Sarria","27",2017-12-31,2017-12-31
"5983","057","27617","Sarria","27",2017-12-31,2017-12-31
"5984","057","27616","Sarria","27",2017-12-31,2017-12-31
"5985","057","27615","Sarria","27",2017-12-31,2017-12-31
"5986","057","27613","Sarria","27",2017-12-31,2017-12-31
"5987","057","27690","Sarria","27",2017-12-31,2017-12-31
"5988","057","27610","Sarria","27",2017-12-31,2017-12-31
"5989","057","27600","Sarria","27",2017-12-31,2017-12-31
"5990","057","27392","Sarria","27",2017-12-31,2017-12-31
"5991","057","27614","Sarria","27",2017-12-31,2017-12-31
"5992","057","28815","Fresno de Torote","28",2017-12-31,2017-12-31
"5993","057","29492","Genalguacil","29",2017-12-31,2017-12-31
"5994","057","31540","Buñuel","31",2017-12-31,2017-12-31
"5995","057","32893","Parada de Sil","32",2017-12-31,2017-12-31
"5996","057","32790","Parada de Sil","32",2017-12-31,2017-12-31
"5997","057","32749","Parada de Sil","32",2017-12-31,2017-12-31
"5998","057","32748","Parada de Sil","32",2017-12-31,2017-12-31
"5999","057","32747","Parada de Sil","32",2017-12-31,2017-12-31
"6000","057","32746","Parada de Sil","32",2017-12-31,2017-12-31
"6001","057","32740","Parada de Sil","32",2017-12-31,2017-12-31
"6002","057","33171","Ribera de Arriba","33",2017-12-31,2017-12-31
"6003","057","33170","Ribera de Arriba","33",2017-12-31,2017-12-31
"6004","057","33172","Ribera de Arriba","33",2017-12-31,2017-12-31
"6005","057","33173","Ribera de Arriba","33",2017-12-31,2017-12-31
"6006","057","33696","Ribera de Arriba","33",2017-12-31,2017-12-31
"6007","057","34218","Cevico de la Torre","34",2017-12-31,2017-12-31
"6008","057","36315","Vigo","36",2017-12-31,2017-12-31
"6009","057","36317","Vigo","36",2017-12-31,2017-12-31
"6010","057","36318","Vigo","36",2017-12-31,2017-12-31
"6011","057","36204","Vigo","36",2017-12-31,2017-12-31
"6012","057","36201","Vigo","36",2017-12-31,2017-12-31
"6013","057","36314","Vigo","36",2017-12-31,2017-12-31
"6014","057","36330","Vigo","36",2017-12-31,2017-12-31
"6015","057","36331","Vigo","36",2017-12-31,2017-12-31
"6016","057","36390","Vigo","36",2017-12-31,2017-12-31
"6017","057","36392","Vigo","36",2017-12-31,2017-12-31
"6018","057","36203","Vigo","36",2017-12-31,2017-12-31
"6019","057","36202","Vigo","36",2017-12-31,2017-12-31
"6020","057","36208","Vigo","36",2017-12-31,2017-12-31
"6021","057","36205","Vigo","36",2017-12-31,2017-12-31
"6022","057","36207","Vigo","36",2017-12-31,2017-12-31
"6023","057","36206","Vigo","36",2017-12-31,2017-12-31
"6024","057","36211","Vigo","36",2017-12-31,2017-12-31
"6025","057","36210","Vigo","36",2017-12-31,2017-12-31
"6026","057","36209","Vigo","36",2017-12-31,2017-12-31
"6027","057","36313","Vigo","36",2017-12-31,2017-12-31
"6028","057","36212","Vigo","36",2017-12-31,2017-12-31
"6029","057","36213","Vigo","36",2017-12-31,2017-12-31
"6030","057","36214","Vigo","36",2017-12-31,2017-12-31
"6031","057","36215","Vigo","36",2017-12-31,2017-12-31
"6032","057","36216","Vigo","36",2017-12-31,2017-12-31
"6033","057","36310","Vigo","36",2017-12-31,2017-12-31
"6034","057","36312","Vigo","36",2017-12-31,2017-12-31
"6035","057","37316","Bóveda del Río Almar","37",2017-12-31,2017-12-31
"6036","057","39811","Ramales de la Victoria","39",2017-12-31,2017-12-31
"6037","057","39815","Ramales de la Victoria","39",2017-12-31,2017-12-31
"6038","057","39800","Ramales de la Victoria","39",2017-12-31,2017-12-31
"6039","057","39809","Ramales de la Victoria","39",2017-12-31,2017-12-31
"6040","057","39805","Ramales de la Victoria","39",2017-12-31,2017-12-31
"6041","057","40480","Coca","40",2017-12-31,2017-12-31
"6042","057","40496","Coca","40",2017-12-31,2017-12-31
"6043","057","41897","Madroño, El","41",2017-12-31,2017-12-31
"6044","057","41898","Madroño, El","41",2017-12-31,2017-12-31
"6045","057","42113","Castilruiz","42",2017-12-31,2017-12-31
"6046","057","42108","Castilruiz","42",2017-12-31,2017-12-31
"6047","057","43364","Febró, La","43",2017-12-31,2017-12-31
"6048","057","45113","Chueca","45",2017-12-31,2017-12-31
"6049","057","46838","Benicolet","46",2017-12-31,2017-12-31
"6050","057","47290","Cubillas de Santa Marta","47",2017-12-31,2017-12-31
"6051","057","48280","Lekeitio","48",2017-12-31,2017-12-31
"6052","057","49327","Cubo de Benavente","49",2017-12-31,2017-12-31
"6053","057","50246","Brea de Aragón","50",2017-12-31,2017-12-31
"6054","058","01170","Legutio","1",2017-12-31,2017-12-31
"6055","058","01171","Legutio","1",2017-12-31,2017-12-31
"6056","058","01510","Legutio","1",2017-12-31,2017-12-31
"6057","058","02459","Paterna del Madera","2",2017-12-31,2017-12-31
"6058","058","02136","Paterna del Madera","2",2017-12-31,2017-12-31
"6059","058","02138","Paterna del Madera","2",2017-12-31,2017-12-31
"6060","058","02137","Paterna del Madera","2",2017-12-31,2017-12-31
"6061","058","03350","Cox","3",2017-12-31,2017-12-31
"6062","058","04859","Líjar","4",2017-12-31,2017-12-31
"6063","058","05132","Cepeda la Mora","5",2017-12-31,2017-12-31
"6064","058","06870","Garrovilla, La","6",2017-12-31,2017-12-31
"6065","058","07369","Selva","7",2017-12-31,2017-12-31
"6066","058","07316","Selva","7",2017-12-31,2017-12-31
"6067","058","07314","Selva","7",2017-12-31,2017-12-31
"6068","058","07313","Selva","7",2017-12-31,2017-12-31
"6069","058","08732","Castellet i la Gornal","8",2017-12-31,2017-12-31
"6070","058","08729","Castellet i la Gornal","8",2017-12-31,2017-12-31
"6071","058","09230","Buniel","9",2017-12-31,2017-12-31
"6072","058","10520","Casatejada","10",2017-12-31,2017-12-31
"6073","058","12230","Espadilla","12",2017-12-31,2017-12-31
"6074","058","13350","Moral de Calatrava","13",2017-12-31,2017-12-31
"6075","058","14960","Rute","14",2017-12-31,2017-12-31
"6076","058","14950","Rute","14",2017-12-31,2017-12-31
"6077","058","15178","Oleiros","15",2017-12-31,2017-12-31
"6078","058","15177","Oleiros","15",2017-12-31,2017-12-31
"6079","058","15176","Oleiros","15",2017-12-31,2017-12-31
"6080","058","15173","Oleiros","15",2017-12-31,2017-12-31
"6081","058","15179","Oleiros","15",2017-12-31,2017-12-31
"6082","058","15171","Oleiros","15",2017-12-31,2017-12-31
"6083","058","15172","Oleiros","15",2017-12-31,2017-12-31
"6084","058","16649","Carrascosa de Haro","16",2017-12-31,2017-12-31
"6085","058","17832","Crespià","17",2017-12-31,2017-12-31
"6086","058","19171","Cabanillas del Campo","19",2017-12-31,2017-12-31
"6087","058","20212","Olaberria","20",2017-12-31,2017-12-31
"6088","058","21559","Puebla de Guzmán","21",2017-12-31,2017-12-31
"6089","058","21550","Puebla de Guzmán","21",2017-12-31,2017-12-31
"6090","058","22144","Bierge","22",2017-12-31,2017-12-31
"6091","058","22141","Bierge","22",2017-12-31,2017-12-31
"6092","058","23529","Mancha Real","23",2017-12-31,2017-12-31
"6093","058","23100","Mancha Real","23",2017-12-31,2017-12-31
"6094","058","24225","Corbillos de los Oteros","24",2017-12-31,2017-12-31
"6095","058","25400","Borges Blanques, Les","25",2017-12-31,2017-12-31
"6096","058","26586","Enciso","26",2017-12-31,2017-12-31
"6097","058","27547","Saviñao, O","27",2017-12-31,2017-12-31
"6098","058","27548","Saviñao, O","27",2017-12-31,2017-12-31
"6099","058","27549","Saviñao, O","27",2017-12-31,2017-12-31
"6100","058","27594","Saviñao, O","27",2017-12-31,2017-12-31
"6101","058","27545","Saviñao, O","27",2017-12-31,2017-12-31
"6102","058","27543","Saviñao, O","27",2017-12-31,2017-12-31
"6103","058","27544","Saviñao, O","27",2017-12-31,2017-12-31
"6104","058","27540","Saviñao, O","27",2017-12-31,2017-12-31
"6105","058","27532","Saviñao, O","27",2017-12-31,2017-12-31
"6106","058","27546","Saviñao, O","27",2017-12-31,2017-12-31
"6107","058","28942","Fuenlabrada","28",2017-12-31,2017-12-31
"6108","058","28941","Fuenlabrada","28",2017-12-31,2017-12-31
"6109","058","28943","Fuenlabrada","28",2017-12-31,2017-12-31
"6110","058","28944","Fuenlabrada","28",2017-12-31,2017-12-31
"6111","058","28946","Fuenlabrada","28",2017-12-31,2017-12-31
"6112","058","28947","Fuenlabrada","28",2017-12-31,2017-12-31
"6113","058","28945","Fuenlabrada","28",2017-12-31,2017-12-31
"6114","058","29108","Guaro","29",2017-12-31,2017-12-31
"6115","058","31640","Auritz/Burguete","31",2017-12-31,2017-12-31
"6116","058","32793","Pereiro de Aguiar, O","32",2017-12-31,2017-12-31
"6117","058","32710","Pereiro de Aguiar, O","32",2017-12-31,2017-12-31
"6118","058","32711","Pereiro de Aguiar, O","32",2017-12-31,2017-12-31
"6119","058","32792","Pereiro de Aguiar, O","32",2017-12-31,2017-12-31
"6120","058","33160","Riosa","33",2017-12-31,2017-12-31
"6121","058","34247","Cevico Navero","34",2017-12-31,2017-12-31
"6122","058","36140","Vilaboa","36",2017-12-31,2017-12-31
"6123","058","36141","Vilaboa","36",2017-12-31,2017-12-31
"6124","058","36142","Vilaboa","36",2017-12-31,2017-12-31
"6125","058","37217","Brincones","37",2017-12-31,2017-12-31
"6126","058","39860","Rasines","39",2017-12-31,2017-12-31
"6127","058","40463","Codorniz","40",2017-12-31,2017-12-31
"6128","058","40464","Codorniz","40",2017-12-31,2017-12-31
"6129","058","41510","Mairena del Alcor","41",2017-12-31,2017-12-31
"6130","058","42328","Castillejo de Robledo","42",2017-12-31,2017-12-31
"6131","058","43736","Figuera, La","43",2017-12-31,2017-12-31
"6132","058","45544","Domingo Pérez","45",2017-12-31,2017-12-31
"6133","058","46511","Benifairó de les Valls","46",2017-12-31,2017-12-31
"6134","058","47650","Cuenca de Campos","47",2017-12-31,2017-12-31
"6135","058","48269","Mallabia","48",2017-12-31,2017-12-31
"6136","058","49710","Cubo de Tierra del Vino, El","49",2017-12-31,2017-12-31
"6137","058","50239","Bubierca","50",2017-12-31,2017-12-31
"6138","059","01013","Vitoria-Gasteiz","1",2017-12-31,2017-12-31
"6139","059","01192","Vitoria-Gasteiz","1",2017-12-31,2017-12-31
"6140","059","01001","Vitoria-Gasteiz","1",2017-12-31,2017-12-31
"6141","059","01002","Vitoria-Gasteiz","1",2017-12-31,2017-12-31
"6142","059","01003","Vitoria-Gasteiz","1",2017-12-31,2017-12-31
"6143","059","01004","Vitoria-Gasteiz","1",2017-12-31,2017-12-31
"6144","059","01005","Vitoria-Gasteiz","1",2017-12-31,2017-12-31
